date,value
1999-04-16,0.6239470892868285
1999-04-19,0.6244146113019045
1999-04-20,0.6234413965087281
1999-04-21,0.625
1999-04-22,0.6246096189881324
1999-04-23,0.6241028521500342
1999-04-26,0.6239470892868285
1999-04-27,0.6231694397706736
1999-04-28,0.6215813028344107
1999-04-29,0.6222000995520159
1999-04-30,0.6206168931918327
1999-05-03,0.620693935820247
1999-05-04,0.6211951795254069
1999-05-05,0.6234025310142759
1999-05-06,0.6218905472636815
1999-05-07,0.621967906456027
1999-05-10,0.6220839813374806
1999-05-11,0.6218132073125233
1999-05-12,0.622975330176925
1999-05-13,0.6244925997626928
1999-05-14,0.6242197253433208
1999-05-17,0.6241028521500342
1999-05-18,0.6241028521500342
1999-05-19,0.6243366423175376
1999-05-20,0.6242197253433208
1999-05-21,0.6236746912810278
1999-05-24,0.6241028521500342
1999-05-25,0.6264094211976948
1999-05-26,0.6269985579033168
1999-05-27,0.6273919317397578
1999-05-28,0.6273132174894924
1999-05-31,0.6272345229881452
1999-06-01,0.6278252134605726
1999-06-02,0.628456510809452
1999-06-03,0.6278252134605726
1999-06-04,0.6298419096806702
1999-06-07,0.630596544330937
1999-06-08,0.6285750204286882
1999-06-09,0.6283775292195551
1999-06-10,0.6270771932024832
1999-06-11,0.6261740763932373
1999-06-14,0.6268806419257773
1999-06-15,0.6273132174894924
1999-06-16,0.6271951831409934
1999-06-17,0.6259389083625438
1999-06-18,0.6262132882459766
1999-06-21,0.6262917266862905
1999-06-22,0.6268806419257773
1999-06-23,0.6261740763932373
1999-06-24,0.6258997308631158
1999-06-25,0.6251953735542357
1999-06-28,0.6251953735542357
1999-06-29,0.6245316012990257
1999-06-30,0.6236746912810278
1999-07-01,0.6233248145608676
1999-07-02,0.62266500622665
1999-07-05,0.6228589224540642
1999-07-06,0.6234413965087281
1999-07-07,0.6236746912810278
1999-07-08,0.6238692370079232
1999-07-09,0.6224712107065048
1999-07-12,0.6222000995520159
1999-07-13,0.6237914041544508
1999-07-14,0.6233248145608676
1999-07-15,0.6228589224540642
1999-07-16,0.6227037798119435
1999-07-19,0.6223937262712392
1999-07-20,0.6235191420376606
1999-07-21,0.6227037798119435
1999-07-22,0.6223549912870301
1999-07-23,0.6229365227683299
1999-07-26,0.6224324660774306
1999-07-27,0.625
1999-07-28,0.6255473539346929
1999-07-29,0.6258213905751299
1999-07-30,0.6259389083625438
1999-08-02,0.6264486625321055
1999-08-03,0.6252344629235964
1999-08-04,0.6249218847644045
1999-08-05,0.6255473539346929
1999-08-06,0.6242586928022972
1999-08-09,0.6252735571812669
1999-08-10,0.6248828344685371
1999-08-11,0.6241028521500342
1999-08-12,0.6241028521500342
1999-08-13,0.6244146113019045
1999-08-16,0.6242197253433208
1999-08-17,0.6245316012990257
1999-08-18,0.6243756243756244
1999-08-19,0.625117209476777
1999-08-20,0.6259780907668232
1999-08-23,0.6260564702936205
1999-08-24,0.6246486351427322
1999-08-25,0.6246096189881324
1999-08-26,0.6242197253433208
1999-08-27,0.6244536030972899
1999-08-30,0.6242586928022972
1999-08-31,0.625117209476777
1999-09-01,0.6248437890527369
1999-09-02,0.6253517603652055
1999-09-03,0.6262132882459766
1999-09-06,0.6258605582676179
1999-09-07,0.6254299831133905
1999-09-08,0.6252735571812669
1999-09-09,0.6249218847644045
1999-09-10,0.62402496099844
1999-09-13,0.6228201295465869
1999-09-14,0.623208276205908
1999-09-15,0.6237524950099801
1999-09-16,0.6237524950099801
1999-09-17,0.6231694397706736
1999-09-20,0.6230917814194031
1999-09-21,0.6231306081754736
1999-09-22,0.6240639041437843
1999-09-23,0.6234802668495542
1999-09-24,0.6249218847644045
1999-09-27,0.6242586928022972
1999-09-28,0.6241028521500342
1999-09-29,0.6248828344685371
1999-09-30,0.6262917266862905
1999-10-01,0.6255864873318736
1999-10-04,0.6283380458686774
1999-10-05,0.6276675872457946
1999-10-06,0.628654051675363
1999-10-07,0.6279829188646069
1999-10-08,0.6267234895963901
1999-10-11,0.6269985579033168
1999-10-12,0.6271558482282847
1999-10-13,0.628654051675363
1999-10-14,0.6286145335680161
1999-10-15,0.6300403225806451
1999-10-18,0.629643621710112
1999-10-19,0.6292870178088226
1999-10-20,0.628456510809452
1999-10-21,0.628061801281246
1999-10-22,0.6260956674179815
1999-10-25,0.6257822277847309
1999-10-26,0.6254299831133905
1999-10-27,0.6251953735542357
1999-10-28,0.6241028521500342
1999-10-29,0.6238303181534622
1999-11-01,0.6233636703652911
1999-11-02,0.6230141424210329
1999-11-03,0.6220065932698887
1999-11-04,0.6205398696866274
1999-11-05,0.6196938712276135
1999-11-08,0.6211180124223602
1999-11-09,0.6216199415677255
1999-11-10,0.621929224454257
1999-11-11,0.6216972334473111
1999-11-12,0.621967906456027
1999-11-15,0.6227813414710096
1999-11-16,0.6231694397706736
1999-11-17,0.6244146113019045
1999-11-18,0.6242197253433208
1999-11-19,0.6237524950099801
1999-11-22,0.6238692370079232
1999-11-23,0.6246486351427322
1999-11-24,0.625117209476777
1999-11-25,0.6250390649415588
1999-11-26,0.6245316012990257
1999-11-29,0.6238692370079232
1999-11-30,0.624180762748892
1999-12-01,0.6247266820765914
1999-12-02,0.6250390649415588
1999-12-03,0.6262917266862905
1999-12-06,0.6262132882459766
1999-12-07,0.6250390649415588
1999-12-08,0.6244536030972899
1999-12-09,0.6253517603652055
1999-12-10,0.6256256256256256
1999-12-13,0.6242197253433208
1999-12-14,0.6243366423175376
1999-12-15,0.6249609399412537
1999-12-16,0.6243756243756244
1999-12-17,0.6239081607187422
1999-12-20,0.6248437890527369
1999-12-21,0.6252344629235964
1999-12-22,0.6253908692933083
1999-12-23,0.6245706077072013
1999-12-24,0.6233248145608676
1999-12-27,0.623208276205908
1999-12-28,0.6227813414710096
1999-12-29,0.6227037798119435
1999-12-30,0.6230141424210329
1999-12-31,
2000-01-03,0.6233248145608676
2000-01-04,0.6229365227683299
2000-01-05,0.62266500622665
2000-01-06,0.6223549912870301
2000-01-07,0.621929224454257
2000-01-10,0.6215426689042203
2000-01-11,0.6213881811967936
2000-01-12,0.6211951795254069
2000-01-13,0.620693935820247
2000-01-14,0.6199628022318661
2000-01-17,0.6197322756569162
2000-01-18,0.6199243692269544
2000-01-19,0.6203473945409429
2000-01-20,0.6193100885613426
2000-01-21,0.6210408644888833
2000-01-24,0.6197322756569162
2000-01-25,0.6203089138390918
2000-01-26,0.6205013651030032
2000-01-27,0.6206168931918327
2000-01-28,0.6203089138390918
2000-01-31,0.6214654154496302
2000-02-01,0.621967906456027
2000-02-02,0.621079436059872
2000-02-03,0.6217745445501461
2000-02-04,0.6220065932698887
2000-02-07,0.6224712107065048
2000-02-08,0.6221226825930074
2000-02-09,0.6214267959234402
2000-02-10,0.62266500622665
2000-02-11,0.6228201295465869
2000-02-14,0.6224324660774306
2000-02-15,0.622626237469647
2000-02-16,0.6235969069593416
2000-02-17,0.6233636703652911
2000-02-18,0.6237524950099801
2000-02-21,0.6237914041544508
2000-02-22,0.6222000995520159
2000-02-23,0.6209251785159888
2000-02-24,0.621079436059872
2000-02-25,0.6217745445501461
2000-02-28,0.6225099601593626
2000-02-29,0.6223937262712392
2000-03-01,0.6224324660774306
2000-03-02,0.6220839813374806
2000-03-03,0.6225487144369046
2000-03-06,0.6222000995520159
2000-03-07,0.6217745445501461
2000-03-08,0.622626237469647
2000-03-09,0.622626237469647
2000-03-10,0.621967906456027
2000-03-13,0.6208095356344674
2000-03-14,0.6205783790492739
2000-03-15,0.6205398696866274
2000-03-16,0.6206554121151937
2000-03-17,0.6201165819174005
2000-03-20,0.6201165819174005
2000-03-21,0.6205013651030032
2000-03-22,0.6213109661385524
2000-03-23,0.6232471174820816
2000-03-24,0.6275100401606426
2000-03-27,0.6286145335680161
2000-03-28,0.6287726358148893
2000-03-29,0.6290890790135883
2000-03-30,0.6285750204286882
2000-03-31,0.628654051675363
2000-04-03,0.6294850812035755
2000-04-04,0.632231143706139
2000-04-05,0.6356470887363336
2000-04-06,0.6359300476947536
2000-04-07,0.6358491765753164
2000-04-10,0.6356874960269532
2000-04-11,0.636213258684311
2000-04-12,0.6351222610352493
2000-04-13,0.6354047528275512
2000-04-14,0.6354451293130837
2000-04-17,0.6375111564452378
2000-04-18,0.6365372374283896
2000-04-19,0.63500127000254
2000-04-20,0.6358491765753164
2000-04-21,
2000-04-24,
2000-04-25,0.6364562118126273
2000-04-26,0.6360918516633802
2000-04-27,0.6352432981832041
2000-04-28,0.6365372374283896
2000-05-01,
2000-05-02,0.6410667350471184
2000-05-03,0.6488871585231328
2000-05-04,0.6463288521199587
2000-05-05,0.6465377901338334
2000-05-08,0.6454111268878275
2000-05-09,0.6459531038046638
2000-05-10,0.640861317610869
2000-05-11,0.6427148274310688
2000-05-12,0.6439979392065945
2000-05-15,0.6429214350006429
2000-05-16,0.644122383252818
2000-05-17,0.6456611570247934
2000-05-18,0.6437491953135059
2000-05-19,0.6446621970087675
2000-05-22,0.644039415212211
2000-05-23,0.6397134083930399
2000-05-24,0.6393453104021481
2000-05-25,0.6420545746388443
2000-05-26,0.6393044367727911
2000-05-29,0.6378771448618996
2000-05-30,0.636213258684311
2000-05-31,0.6362942224484601
2000-06-01,0.6353240152477764
2000-06-02,0.6357683260219976
2000-06-05,0.6355662895640015
2000-06-06,0.6353240152477764
2000-06-07,0.6379178361826996
2000-06-08,0.6384065372829417
2000-06-09,0.6385288295766554
2000-06-12,0.6400409626216078
2000-06-13,0.6398771435884311
2000-06-14,0.6389368091495752
2000-06-15,0.6390593047034765
2000-06-16,0.6405739542630197
2000-06-19,0.6402868485081316
2000-06-20,0.641972138409193
2000-06-21,0.6442468754026542
2000-06-22,0.6472073004983496
2000-06-23,0.6442883834804458
2000-06-26,0.6460783046905285
2000-06-27,0.6457445434586078
2000-06-28,0.6460365656696169
2000-06-29,0.6427561383211209
2000-06-30,0.6420133538777606
2000-07-03,0.6430454633142564
2000-07-04,0.6439979392065945
2000-07-05,0.6438320885912954
2000-07-06,0.6458279514337381
2000-07-07,0.6469142191745374
2000-07-10,0.6467886941336265
2000-07-11,0.6444960041247744
2000-07-12,0.6442053726728081
2000-07-13,0.6438320885912954
2000-07-14,0.6461617989144481
2000-07-17,0.6466214031684449
2000-07-18,0.6450780544445878
2000-07-19,0.6462870807212564
2000-07-20,0.6456611570247934
2000-07-21,0.6447037586229128
2000-07-24,0.6428801028608164
2000-07-25,0.643583472776419
2000-07-26,0.6443714156840002
2000-07-27,0.6438735432361085
2000-07-28,0.6457445434586078
2000-07-31,0.6461200491051237
2000-08-01,0.6468305304010349
2000-08-02,0.6472910868017347
2000-08-03,0.6482982171799028
2000-08-04,0.6466632177961718
2000-08-07,0.6462453147214682
2000-08-08,0.6476683937823834
2000-08-09,0.647542575924367
2000-08-10,0.6472910868017347
2000-08-11,0.6438735432361085
2000-08-14,0.6434592368573451
2000-08-15,0.641395676993137
2000-08-16,0.6414368184733804
2000-08-17,0.6398362019323054
2000-08-18,0.6401229035974907
2000-08-21,0.6411078343377355
2000-08-22,0.6406970784213224
2000-08-23,0.644122383252818
2000-08-24,0.6456194718832721
2000-08-25,0.6471235358830001
2000-08-28,0.6477942605428516
2000-08-29,0.6473748948015796
2000-08-30,0.6458696635019053
2000-08-31,0.6452445476835721
2000-09-01,0.6451612903225806
2000-09-04,0.6438320885912954
2000-09-05,0.6455777921239509
2000-09-06,0.6459113809585325
2000-09-07,0.6464959917248513
2000-09-08,0.6455777921239509
2000-09-11,0.6536802196365538
2000-09-12,0.6571165724799579
2000-09-13,0.6541933795629988
2000-09-14,0.6550933508024893
2000-09-15,0.6545359340227779
2000-09-18,0.6563833278634722
2000-09-19,0.6578947368421053
2000-09-20,0.6612444620776301
2000-09-21,0.6622516556291391
2000-09-22,0.6528267397832616
2000-09-25,0.6569870573549701
2000-09-26,0.6584145377929945
2000-09-27,0.6555657532450504
2000-09-28,0.6554368486596316
2000-09-29,0.6561679790026247
2000-10-02,0.6562971713591914
2000-10-03,0.6591957811470007
2000-10-04,0.6598482349059716
2000-10-05,0.6566850538481744
2000-10-06,0.6556517178075008
2000-10-09,0.6573325445342798
2000-10-10,0.6582845105654664
2000-10-11,0.6618571712224502
2000-10-12,0.6615944426066821
2000-10-13,0.6637021304838389
2000-10-16,0.6612881893929374
2000-10-17,0.6612444620776301
2000-10-18,0.6628662335940607
2000-10-19,0.6648936170212766
2000-10-20,0.6640988179041041
2000-10-23,0.6660450246436659
2000-10-24,0.6659563132658497
2000-10-25,0.666000666000666
2000-10-26,0.662778366914104
2000-10-27,0.6612007405448295
2000-10-30,0.6563833278634722
2000-10-31,0.6574621959237344
2000-11-01,0.6544930950978467
2000-11-02,0.6541077969649398
2000-11-03,0.6535947712418301
2000-11-06,0.6556517178075008
2000-11-07,0.6572893387669252
2000-11-08,0.6579813133307014
2000-11-09,0.6575054244197515
2000-11-10,0.6564695069914002
2000-11-13,0.6572461386789352
2000-11-14,0.6581545346847439
2000-11-15,0.6566850538481744
2000-11-16,0.6547930853850183
2000-11-17,0.6559958016268695
2000-11-20,0.6539794650447976
2000-11-21,0.6572029442691903
2000-11-22,0.6577216521967904
2000-11-23,0.6582845105654664
2000-11-24,0.6576783952647156
2000-11-27,0.6599788806758183
2000-11-28,0.6601531555320834
2000-11-29,0.6607638430025109
2000-11-30,0.6624710168930109
2000-12-01,0.6607638430025109
2000-12-04,0.6593696426216538
2000-12-05,0.6624710168930109
2000-12-06,0.6615506747816883
2000-12-07,0.6599788806758183
2000-12-08,0.6610259122157589
2000-12-11,0.6626466105625869
2000-12-12,0.6648936170212766
2000-12-13,0.6650704974727321
2000-12-14,0.6642311524410495
2000-12-15,0.6628662335940607
2000-12-18,0.6642311524410495
2000-12-19,0.6638343069569835
2000-12-20,0.6595435958316844
2000-12-21,0.6559958016268695
2000-12-22,0.657030223390276
2000-12-25,
2000-12-26,
2000-12-27,0.6560388374991799
2000-12-28,0.6546216286986122
2000-12-29,0.6565126050420168
2001-01-01,
2001-01-02,0.6571165724799579
2001-01-03,0.657030223390276
2001-01-04,0.6571597555365709
2001-01-05,0.6540222367560498
2001-01-08,0.6548359635911205
2001-01-09,0.6565126050420168
2001-01-10,0.6560388374991799
2001-01-11,0.6525711302531976
2001-01-12,0.6489292667099287
2001-01-15,0.6482141699617554
2001-01-16,0.6499837504062399
2001-01-17,0.6504488096786782
2001-01-18,0.6543217954590067
2001-01-19,0.6549646319098769
2001-01-22,0.651890482398957
2001-01-23,0.6529119874640898
2001-01-24,0.6526137179403511
2001-01-25,0.6558667278808946
2001-01-26,0.6545359340227779
2001-01-29,0.6566850538481744
2001-01-30,0.6577216521967904
2001-01-31,0.6535093451836361
2001-02-01,0.6524434005350036
2001-02-02,0.6503219093451258
2001-02-05,0.6500682571670026
2001-02-06,0.6499837504062399
2001-02-07,0.6496881496881497
2001-02-08,0.6530825496342738
2001-02-09,0.6515506906437321
2001-02-12,0.6506604203266315
2001-02-13,0.6505334374186834
2001-02-14,0.6512536633018561
2001-02-15,0.652954619653934
2001-02-16,0.6506180871828238
2001-02-19,0.6509569066527796
2001-02-20,0.6514233600416911
2001-02-21,0.6509992839007877
2001-02-22,0.6528693608408958
2001-02-23,0.6521455588887439
2001-02-26,0.6520179956966812
2001-02-27,0.6507027589796981
2001-02-28,0.6486766995329527
2001-03-01,0.6488871585231328
2001-03-02,0.6502373366278692
2001-03-05,0.6503642039542143
2001-03-06,0.6504911207962011
2001-03-07,0.6505334374186834
2001-03-08,0.6485925541574783
2001-03-09,0.648046140885231
2001-03-12,0.648802958541491
2001-03-13,0.6504488096786782
2001-03-14,0.6509992839007877
2001-03-15,0.6498992656138298
2001-03-16,0.6507451031430989
2001-03-19,0.6512960791976032
2001-03-20,0.6528267397832616
2001-03-21,0.6519754857217368
2001-03-22,0.6543217954590067
2001-03-23,0.6527841242900972
2001-03-26,0.6524008350730689
2001-03-27,0.6515931452401121
2001-03-28,0.6534239414532148
2001-03-29,0.6545359340227779
2001-03-30,0.6548359635911205
2001-04-02,0.6551362683438156
2001-04-03,0.6547930853850183
2001-04-04,0.6551362683438156
2001-04-05,0.6539794650447976
2001-04-06,0.6546216286986122
2001-04-09,0.653893938403191
2001-04-10,0.6546644844517184
2001-04-11,0.6568575932737782
2001-04-12,0.6585879873551107
2001-04-13,
2001-04-16,
2001-04-17,0.6568144499178982
2001-04-18,0.6542361792607131
2001-04-19,0.6540222367560498
2001-04-20,0.6531252041016263
2001-04-23,0.6531252041016263
2001-04-24,0.6543646119617851
2001-04-25,0.6527415143603134
2001-04-26,0.6521455588887439
2001-04-27,0.6502796202367017
2001-04-30,0.6507874528179097
2001-05-01,
2001-05-02,0.6486766995329527
2001-05-03,0.6485504896556197
2001-05-04,0.6479201762342879
2001-05-07,0.6480041472265423
2001-05-08,0.6485504896556197
2001-05-09,0.6493084864619181
2001-05-10,0.6491820306413919
2001-05-11,0.6513385006187715
2001-05-14,0.6524434005350036
2001-05-15,0.6527841242900972
2001-05-16,0.6523582751647204
2001-05-17,0.6523157208088716
2001-05-18,0.6518479890489538
2001-05-21,0.6529119874640898
2001-05-22,0.6528693608408958
2001-05-23,0.6549217368524461
2001-05-24,0.6549217368524461
2001-05-25,0.6547930853850183
2001-05-28,0.6547930853850183
2001-05-29,0.655307994757536
2001-05-30,0.6556517178075008
2001-05-31,0.6576351440220966
2001-06-01,0.6575054244197515
2001-06-04,0.6571165724799579
2001-06-05,0.660414740457007
2001-06-06,0.6587181345102431
2001-06-07,0.6563402467839328
2001-06-08,0.6570733950982325
2001-06-11,0.6566850538481744
2001-06-12,0.6569438969911969
2001-06-13,0.6544502617801047
2001-06-14,0.6555657532450504
2001-06-15,0.6555227794165847
2001-06-18,0.6539366989275439
2001-06-19,0.6535947712418301
2001-06-20,0.6558237145855195
2001-06-21,0.6577216521967904
2001-06-22,0.6592827004219409
2001-06-25,0.6578081831337982
2001-06-26,0.6569438969911969
2001-06-27,0.6569007422978388
2001-06-28,0.658197854274995
2001-06-29,0.6566850538481744
2001-07-02,0.6575054244197515
2001-07-03,0.6563402467839328
2001-07-04,0.6581545346847439
2001-07-05,0.6572029442691903
2001-07-06,0.657030223390276
2001-07-09,0.6580679126085812
2001-07-10,0.6562541015881349
2001-07-11,0.6581545346847439
2001-07-12,0.6605892456070815
2001-07-13,0.6614631565021828
2001-07-16,0.6607201850016517
2001-07-17,0.6613319224918986
2001-07-18,0.6648936170212766
2001-07-19,0.6635700066357001
2001-07-20,0.6632179334129195
2001-07-23,0.6642311524410495
2001-07-24,0.6638343069569835
2001-07-25,0.6642752756742394
2001-07-26,0.6619447938041968
2001-07-27,0.6630860022544924
2001-07-30,0.661638216223369
2001-07-31,0.6621639517944643
2001-08-01,0.6619886137958427
2001-08-02,0.6625149065853981
2001-08-03,0.6633059166887768
2001-08-06,0.6633059166887768
2001-08-07,0.6640106241699867
2001-08-08,0.6640547181087721
2001-08-09,0.6641429235571494
2001-08-10,0.6615069127472382
2001-08-13,0.6605456106744171
2001-08-14,0.6598482349059716
2001-08-15,0.6585879873551107
2001-08-16,0.658197854274995
2001-08-17,0.6586313640255549
2001-08-20,0.6584578916178311
2001-08-21,0.6593696426216538
2001-08-22,0.6579380222383051
2001-08-23,0.6581545346847439
2001-08-24,0.658197854274995
2001-08-27,0.6581545346847439
2001-08-28,0.6593696426216538
2001-08-29,0.6592827004219409
2001-08-30,0.659152330103487
2001-08-31,0.6594131223211342
2001-09-03,0.6598046978094484
2001-09-04,0.660022440762986
2001-09-05,0.6622078008078935
2001-09-06,0.6615944426066821
2001-09-07,0.6614631565021828
2001-09-10,0.6602839220864972
2001-09-11,0.6602403274792025
2001-09-12,0.6653359946773121
2001-09-13,0.6648936170212766
2001-09-14,0.6673785371062467
2001-09-17,0.6720430107526881
2001-09-18,0.676223965377333
2001-09-19,0.6740815638692281
2001-09-20,0.6786562606040041
2001-09-21,0.6913716814159292
2001-09-24,0.6848376934666485
2001-09-25,0.684931506849315
2001-09-26,0.6759040216289287
2001-09-27,0.6751738572682465
2001-09-28,0.6774608766343744
2001-10-01,0.6757213325224677
2001-10-02,0.6755387421468622
2001-10-03,0.6736728644570197
2001-10-04,0.6731287022078621
2001-10-05,0.6723141051499261
2001-10-08,0.6774149844194554
2001-10-09,0.6750371270419873
2001-10-10,0.6744907594765952
2001-10-11,0.6733099919202801
2001-10-12,0.6745362563237775
2001-10-15,0.676773145641581
2001-10-16,0.6752650415288
2001-10-17,0.6738544474393531
2001-10-18,0.6765899864682002
2001-10-19,0.6767273465520741
2001-10-22,0.67778229632642
2001-10-23,0.6760868095463457
2001-10-24,0.6757669955399378
2001-10-25,0.6766357669666418
2001-10-26,0.6781500067815001
2001-10-29,0.6785181164337087
2001-10-30,0.6801333061280012
2001-10-31,0.6811061163329247
2001-11-01,0.6791171477079797
2001-11-02,0.6783800284919612
2001-11-05,0.679671039217019
2001-11-06,0.6795786612300374
2001-11-07,0.6800870511425463
2001-11-08,0.6812453164384495
2001-11-09,0.6818026863025841
2001-11-12,0.6833401667350006
2001-11-13,0.6823609689525759
2001-11-14,0.6802258349772125
2001-11-15,0.6798558705554422
2001-11-16,0.6814774430966335
2001-11-19,0.6825472663981981
2001-11-20,0.6858710562414266
2001-11-21,0.6862005077883757
2001-11-22,0.6852131012744963
2001-11-23,0.684134911404529
2001-11-26,0.6819886789879288
2001-11-27,0.6830134553650707
2001-11-28,0.6855889208830386
2001-11-29,0.683293474547318
2001-11-30,0.6791632708503125
2001-12-03,0.6787944610371979
2001-12-04,0.6790710308298249
2001-12-05,0.6781040211568455
2001-12-06,0.6783800284919612
2001-12-07,0.6762696963549064
2001-12-10,0.6754018641091449
2001-12-11,0.6760411032990805
2001-12-12,0.678472080873872
2001-12-13,0.678886625933469
2001-12-14,0.6785641582411617
2001-12-17,0.6769564040075818
2001-12-18,0.6782419967444384
2001-12-19,0.6787023211619384
2001-12-20,0.6814310051107325
2001-12-21,0.6829668078131403
2001-12-24,0.6793016778751444
2001-12-25,
2001-12-26,
2001-12-27,0.6740815638692281
2001-12-28,0.6743543057522422
2001-12-31,
2002-01-01,
2002-01-02,0.6741724533135576
2002-01-03,0.6731287022078621
2002-01-04,0.6761782405842179
2002-01-07,0.6793939805693322
2002-01-08,0.6801333061280012
2002-01-09,0.6760868095463457
2002-01-10,0.6741724533135576
2002-01-11,0.6759040216289287
2002-01-14,0.6760868095463457
2002-01-15,0.6760868095463457
2002-01-16,0.6800408024481469
2002-01-17,0.6821747731768879
2002-01-18,0.6803646754660498
2002-01-21,0.6806425265450585
2002-01-22,0.6809206046574969
2002-01-23,0.6785641582411617
2002-01-24,0.6808742425274052
2002-01-25,0.679532481652623
2002-01-28,0.6786102062975027
2002-01-29,0.6794863083508867
2002-01-30,0.6798558705554422
2002-01-31,0.6780580417683754
2002-02-01,0.676544212164265
2002-02-04,0.6754474839581223
2002-02-05,0.6779201410073893
2002-02-06,0.6801333061280012
2002-02-07,0.6792555359326179
2002-02-08,0.6792555359326179
2002-02-11,0.676544212164265
2002-02-12,0.6772314777190844
2002-02-13,0.676773145641581
2002-02-14,0.6743997841920691
2002-02-15,0.6750826976304597
2002-02-18,0.6754931099702783
2002-02-19,0.6763154335181929
2002-02-20,0.6751282743721306
2002-02-21,0.675995403231258
2002-02-22,0.6758583400919167
2002-02-25,0.6769564040075818
2002-02-26,0.6774608766343744
2002-02-27,0.677185616577504
2002-02-28,0.6775526797208483
2002-03-01,0.6775526797208483
2002-03-04,0.6766357669666418
2002-03-05,0.6772314777190844
2002-03-06,0.677185616577504
2002-03-07,0.6793939805693322
2002-03-08,0.6799020940984498
2002-03-11,0.679532481652623
2002-03-12,0.6812917291184085
2002-03-13,0.6811525100469995
2002-03-14,0.6823609689525759
2002-03-15,0.684134911404529
2002-03-18,0.6833868653044488
2002-03-19,0.682081713389264
2002-03-20,0.6829668078131403
2002-03-21,0.6833868653044488
2002-03-22,0.6848376934666485
2002-03-25,0.6845564074479736
2002-03-26,0.6842753524018065
2002-03-27,0.6823144104803494
2002-03-28,0.6816632583503749
2002-03-29,
2002-04-01,
2002-04-02,0.6837606837606838
2002-04-03,0.6836671908115131
2002-04-04,0.684134911404529
2002-04-05,0.6822213125938055
2002-04-08,0.6832001093120175
2002-04-09,0.6818956699624957
2002-04-10,0.6818491749624983
2002-04-11,0.6814774430966335
2002-04-12,0.6823144104803494
2002-04-15,0.6814774430966335
2002-04-16,0.6805035726437564
2002-04-17,0.6799483239273816
2002-04-18,0.6809669731018047
2002-04-19,0.6815238874122538
2002-04-22,0.6818026863025841
2002-04-23,0.6810133478616182
2002-04-24,0.6823144104803494
2002-04-25,0.6827336655970506
2002-04-26,0.6828735318219066
2002-04-29,0.6832001093120175
2002-04-30,0.6839477463921757
2002-05-01,
2002-05-02,0.6866245536940402
2002-05-03,0.6873797085510035
2002-05-06,0.68667170225915
2002-05-07,0.6853070175438596
2002-05-08,0.68667170225915
2002-05-09,0.6874269608854059
2002-05-10,0.6874269608854059
2002-05-13,0.6876160352059411
2002-05-14,0.687096330905593
2002-05-15,0.6867188572998215
2002-05-16,0.6868603612885501
2002-05-17,0.686436024162548
2002-05-20,0.6878525244187647
2002-05-21,0.6884681583476765
2002-05-22,0.6884207627702053
2002-05-23,0.6878998417830364
2002-05-24,0.6858710562414266
2002-05-27,0.6854009595613434
2002-05-28,0.6836671908115131
2002-05-29,0.6822213125938055
2002-05-30,0.6822678583611926
